               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,       sparsity_rate
                  40,            0.045654,            0.088171,           0.0076395,             0.72676,             0.61434,             0.69614,             0.31099,            0.050011,            0.067222,            0.012283,           0.0020327,           0.0020327,           0.0020327,             0.00014
                  41,            0.044775,            0.087773,           0.0073202,             0.81878,             0.63706,             0.73052,             0.32181,            0.049134,            0.068537,            0.012496,           0.0018594,           0.0018594,           0.0018594,            0.000131
                  42,            0.044498,            0.083026,           0.0072521,             0.72258,              0.6519,             0.68838,             0.35077,            0.048274,            0.068171,            0.012766,           0.0017005,           0.0017005,           0.0017005,            0.000122
                  43,            0.043719,            0.082926,           0.0064954,             0.80251,             0.64507,             0.71816,             0.34847,            0.048059,            0.066864,            0.012777,           0.0015566,           0.0015566,           0.0015566,            0.000113
                  44,            0.043095,            0.081511,           0.0065061,             0.76951,             0.70008,             0.73781,             0.35136,            0.048316,             0.06702,            0.012211,           0.0014283,           0.0014283,           0.0014283,            0.000104
                  45,            0.042758,            0.079843,           0.0063848,             0.81116,             0.65181,             0.72139,             0.34313,             0.04843,            0.067446,            0.013105,            0.001316,            0.001316,            0.001316,             9.5e-05
                  46,            0.042304,            0.081259,           0.0064112,             0.81588,             0.68986,             0.73457,             0.34744,            0.047532,            0.066804,            0.012433,           0.0012202,           0.0012202,           0.0012202,             8.6e-05
                  47,            0.041629,            0.079749,           0.0068291,             0.82716,             0.66871,             0.73532,             0.37401,            0.047703,            0.067621,            0.012848,           0.0011414,           0.0011414,           0.0011414,             7.7e-05
                  48,            0.040945,            0.078405,           0.0060246,              0.8506,             0.63391,             0.74503,             0.37114,            0.047033,            0.067789,              0.0134,           0.0010797,           0.0010797,           0.0010797,             6.8e-05
                  49,            0.040841,            0.078097,           0.0053991,             0.77616,             0.71186,             0.73609,             0.36399,            0.046909,            0.066891,            0.013677,           0.0010355,           0.0010355,           0.0010355,             5.9e-05
